,title,price,rr,link,img_link,details
50,DELL Inspiron Pentium Silver - (8 GB/256 GB SSD/Windows 11 Home) Inspiron 3521 Notebook,"₹31,490",158 Ratings & 14 Reviews,/dell-inspiron-pentium-silver-8-gb-256-gb-ssd-windows-11-home-3521-notebook/p/itm8a3845e0d7c3d?pid=COMGCYF92HFJXHTU&lid=LSTCOMGCYF92HFJXHTUAWJIWY&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_54&otracker=search&fm=organic&iid=0584bf72-20cc-4ac3-ae46-5d0a6bff0fbe.COMGCYF92HFJXHTU.SEARCH&ppt=None&ppn=None&ssid=sz94dxcshs0000001663049794727&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/l1dwknk0/computer/3/w/s/inspiron-3521-notebook-dell-original-imagcyrhxaybghra.jpeg?q=70,Intel Pentium Silver Processor8 GB DDR4 RAM64 bit Windows 11 Operating System256 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty
51,Lenovo Core i3 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15IML05 Thin and Light Laptop,"₹36,990",453 Ratings & 48 Reviews,/lenovo-core-i3-10th-gen-8-gb-512-gb-ssd-windows-11-home-15iml05-thin-light-laptop/p/itmab4180a00a50b?pid=COMG9VHHUTKFZFMU&lid=LSTCOMG9VHHUTKFZFMUR7XP3V&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_55&otracker=search&fm=organic&iid=0584bf72-20cc-4ac3-ae46-5d0a6bff0fbe.COMG9VHHUTKFZFMU.SEARCH&ppt=None&ppn=None&ssid=sz94dxcshs0000001663049794727&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/keaaavk0/computer/x/m/y/lenovo-na-laptop-original-imafuzt8r5jqppfn.jpeg?q=70,Intel Core i3 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayOffice Home and Student 20212 Year Onsite�Warranty
52,HP Ryzen 3 Dual Core - (8 GB/1 TB HDD/Windows 11 Home) 255 G8 Laptop,"₹27,990",112 Ratings & 11 Reviews,/hp-ryzen-3-dual-core-8-gb-1-tb-hdd-windows-11-home-255-g8-laptop/p/itmf331437e14cac?pid=COMGCG5PKRXAMBZ8&lid=LSTCOMGCG5PKRXAMBZ8WNOTXF&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_56&otracker=search&fm=organic&iid=0584bf72-20cc-4ac3-ae46-5d0a6bff0fbe.COMGCG5PKRXAMBZ8.SEARCH&ppt=None&ppn=None&ssid=sz94dxcshs0000001663049794727&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/l0zm64w0/computer/2/a/h/255-g8-laptop-hp-original-imagcnk9gvmqvhaq.jpeg?q=70,AMD Ryzen 3 Dual Core Processor8 GB DDR4 RAMWindows 11 Operating System1 TB HDD39.62 cm (15.6 inch) Display1 YEAR
53,DELL Ryzen 3 Dual Core 3250U - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) INSPIRON 3515 Thin and Light...,"₹41,010",93 Ratings & 10 Reviews,/dell-ryzen-3-dual-core-3250u-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-inspiron-3515-thin-light-laptop/p/itmd45c13858a283?pid=COMGC3HZZXDJWCDT&lid=LSTCOMGC3HZZXDJWCDTDBPNOP&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_57&otracker=search&fm=organic&iid=0584bf72-20cc-4ac3-ae46-5d0a6bff0fbe.COMGC3HZZXDJWCDT.SEARCH&ppt=None&ppn=None&ssid=sz94dxcshs0000001663049794727&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/l0bbonk0/computer/e/h/g/inspiron-3515-thin-and-light-laptop-dell-original-imagc4khfybjef5s.jpeg?q=70,AMD Ryzen 3 Dual Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 inch) DisplayOffice Home and Student 20211 Year Onsite Warranty
54,DELL Ryzen 5 Hexa Core 5600H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050...,"₹75,990",92 Ratings & 11 Reviews,/dell-ryzen-5-hexa-core-5600h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-120-hz-g15-5515-gaming-laptop/p/itmdcfbf0112dca1?pid=COMGCNDPFGGYSU3U&lid=LSTCOMGCNDPFGGYSU3U8JBUJ2&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_58&otracker=search&fm=organic&iid=0584bf72-20cc-4ac3-ae46-5d0a6bff0fbe.COMGCNDPFGGYSU3U.SEARCH&ppt=None&ppn=None&ssid=sz94dxcshs0000001663049794727&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/l0zm64w0/computer/e/g/8/g15-5515-gaming-laptop-dell-original-imagcnty69nhzy58.jpeg?q=70,"NVIDIA RTX 3050 Graphics upto 90W TGP15.6 inch Full HD AG Display (250 nits Brightness, 120Hz, Narrow Border)Alienware Command CenterAMD Ryzen 5 Hexa Core Processor16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayOffice Home and Student 20211 Year Onsite Hardware Service"
55,APPLE 2021 Macbook Pro M1 Pro - (16 GB/512 GB SSD/Mac OS Monterey) MKGP3HN/A,"₹1,86,990",88 Ratings & 14 Reviews,/apple-2021-macbook-pro-m1-16-gb-512-gb-ssd-mac-os-monterey-mkgp3hn-a/p/itmb07cc25112c60?pid=COMG7X7HEJ8YZZHG&lid=LSTCOMG7X7HEJ8YZZHGRQ6EZN&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_59&otracker=search&fm=organic&iid=0584bf72-20cc-4ac3-ae46-5d0a6bff0fbe.COMG7X7HEJ8YZZHG.SEARCH&ppt=None&ppn=None&ssid=sz94dxcshs0000001663049794727&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/kuyf8nk0/computer/c/8/u/mkgp3hn-a-thin-and-light-laptop-apple-original-imag7yznc5d2rsuh.jpeg?q=70,"Apple M1 Pro Processor16 GB Unified Memory RAMMac OS Operating System512 GB SSD36.07 cm (14.2 inch) DisplayiMovie, Siri, GarageBand, Pages, Numbers, Photos, Keynote, Safari, Mail, FaceTime, Messages, Maps, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Books, App Store, Time Machine, TV, Music, Podcasts, Find My, QuickTime Player1 Year Limited Warranty"
56,acer Aspire 3 Dual Core 3020e - (4 GB/256 GB SSD/Windows 11 Home) A314-22 Laptop,"₹23,990",316 Ratings & 39 Reviews,/acer-aspire-3-dual-core-3020e-4-gb-256-gb-ssd-windows-11-home-a314-22-laptop/p/itm07e718a865608?pid=COMGBNUMF8CDJZFH&lid=LSTCOMGBNUMF8CDJZFHVNFSHE&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_62&otracker=search&fm=organic&iid=0584bf72-20cc-4ac3-ae46-5d0a6bff0fbe.COMGBNUMF8CDJZFH.SEARCH&ppt=None&ppn=None&ssid=sz94dxcshs0000001663049794727&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/h/u/b/-original-imagg2vnsrgrfkmz.jpeg?q=70,"AMD Dual Core Processor4 GB DDR4 RAM64 bit Windows 11 Operating System256 GB SSD35.56 cm (14 Inch) DisplayAcer Care Center, Quick Access, Acer Product Registration1 Year International Travelers Warranty (ITW)"
57,DELL Inspiron Ryzen 5 Dual Core 3450U - (8 GB/512 GB SSD/Windows 11 Home) INSPIRON 3515 Thin and Light...,"₹45,490",17 Ratings & 2 Reviews,/dell-inspiron-ryzen-5-dual-core-3450u-8-gb-512-gb-ssd-windows-11-home-3515-thin-light-laptop/p/itm9130b557c4381?pid=COMGC3HZXGYTWJX9&lid=LSTCOMGC3HZXGYTWJX97ZUJKH&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_64&otracker=search&fm=organic&iid=0584bf72-20cc-4ac3-ae46-5d0a6bff0fbe.COMGC3HZXGYTWJX9.SEARCH&ppt=None&ppn=None&ssid=sz94dxcshs0000001663049794727&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/l45xea80/computer/w/j/c/-original-imagf4htystubbsg.jpeg?q=70,AMD Ryzen 5 Dual Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayMicrosoft Office Home & Student 20211 Year Onsite Warranty
58,HP Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) 15s-fq2626TU Thin and Light Laptop,"₹39,990",66 Ratings & 11 Reviews,/hp-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-15s-fq2626tu-thin-light-laptop/p/itmb6caa4658ef88?pid=COMGBH9JHSDZJV9R&lid=LSTCOMGBH9JHSDZJV9RBJWPGD&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_65&otracker=search&fm=organic&iid=0584bf72-20cc-4ac3-ae46-5d0a6bff0fbe.COMGBH9JHSDZJV9R.SEARCH&ppt=None&ppn=None&ssid=sz94dxcshs0000001663049794727&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/kzrbiq80/computer/v/d/d/15s-fq2626tu-thin-and-light-laptop-hp-original-imagbpb2sztfprgz.jpeg?q=70,"Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System256 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home & Student 2019, HP Documentation, HP SSRM, HP Smart1 Year Onsite Warranty"
59,ASUS Zenbook 13 Intel EVO Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) UX325EA-KG511WS Thin a...,"₹69,990",7 Ratings & 1 Reviews,/asus-zenbook-13-intel-evo-core-i5-11th-gen-16-gb-512-gb-ssd-windows-11-home-ux325ea-kg511ws-thin-light-laptop/p/itm44760eaf696aa?pid=COMGBHPFFZJEGQH3&lid=LSTCOMGBHPFFZJEGQH3FMUJAJ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_66&otracker=search&fm=organic&iid=0584bf72-20cc-4ac3-ae46-5d0a6bff0fbe.COMGBHPFFZJEGQH3.SEARCH&ppt=None&ppn=None&ssid=sz94dxcshs0000001663049794727&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/m/r/7/-original-imaggugbbkz4mk6b.jpeg?q=70,Intel Core i5 Processor (11th Gen)16 GB LPDDR4X RAM64 bit Windows 11 Operating System512 GB SSD33.78 cm (13.3 Inch) Display1 Year Onsite Warranty
60,ASUS VivoBook K15 OLED (2022) Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) K513EA-L312WS Thin ...,"₹45,990",392 Ratings & 56 Reviews,/asus-vivobook-k15-oled-2022-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-k513ea-l312ws-thin-light-laptop/p/itm43432ba02fc87?pid=COMG87FFHXJHKNE8&lid=LSTCOMG87FFHXJHKNE823JHOH&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_67&otracker=search&fm=organic&iid=0584bf72-20cc-4ac3-ae46-5d0a6bff0fbe.COMG87FFHXJHKNE8.SEARCH&ppt=None&ppn=None&ssid=sz94dxcshs0000001663049794727&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/l2dmky80/computer/l/c/g/-original-imagdqdyewdfx452.jpeg?q=70,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayOffice Home and Student 20211 Year Onsite Warranty
61,acer Nitro 5 Ryzen 7 Octa Core 5800H - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA...,"₹96,990",452 Ratings & 63 Reviews,/acer-nitro-5-ryzen-7-octa-core-5800h-16-gb-1-tb-hdd-256-gb-ssd-windows-10-home-6-graphics-nvidia-geforce-rtx-3060-144-hz-an515-45-an515-45-r2gl-gaming-laptop/p/itma1ea7a5c6d853?pid=COMG2HCTU4CAZWD9&lid=LSTCOMG2HCTU4CAZWD9BE9ADX&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_68&otracker=search&fm=organic&iid=0584bf72-20cc-4ac3-ae46-5d0a6bff0fbe.COMG2HCTU4CAZWD9.SEARCH&ppt=None&ppn=None&ssid=sz94dxcshs0000001663049794727&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/kmns7m80/computer/o/0/x/na-gaming-laptop-acer-original-imagfgq66pufmnny.jpeg?q=70,"AMD Ryzen 7 Octa Core Processor16 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 inch) DisplayQuick Access, Acer Care Center, Acer Product Registration, NitroSense, GOTrust, PC Manager1 Year International Travelers Warranty"
62,APPLE 2021 Macbook Pro M1 Pro - (16 GB/1 TB SSD/Mac OS Monterey) MKGQ3HN/A,"₹2,26,990",88 Ratings & 14 Reviews,/apple-2021-macbook-pro-m1-16-gb-1-tb-ssd-mac-os-monterey-mkgq3hn-a/p/itmd3d13e8e4c5f7?pid=COMG7X7HX4NNCVEN&lid=LSTCOMG7X7HX4NNCVENYBCZ3M&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_69&otracker=search&fm=organic&iid=0584bf72-20cc-4ac3-ae46-5d0a6bff0fbe.COMG7X7HX4NNCVEN.SEARCH&ppt=None&ppn=None&ssid=sz94dxcshs0000001663049794727&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/kuyf8nk0/computer/c/8/u/mkgp3hn-a-thin-and-light-laptop-apple-original-imag7yznc5d2rsuh.jpeg?q=70,"Apple M1 Pro Processor16 GB Unified Memory RAMMac OS Operating System1 TB SSD36.07 cm (14.2 inch) DisplayiMovie, Siri, GarageBand, Pages, Numbers, Photos, Keynote, Safari, Mail, FaceTime, Messages, Maps, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Books, App Store, Time Machine, TV, Music, Podcasts, Find My, QuickTime Player1 Year Limited Warranty"
63,Lenovo Ideapad Gaming 3 Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVID...,"₹72,990",6 Ratings & 0 Reviews,/lenovo-ideapad-gaming-3-ryzen-7-octa-core-5800h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-15ach6-laptop/p/itmd80a61e435ec5?pid=COMG8ZHDZGSZFVUP&lid=LSTCOMG8ZHDZGSZFVUPY5IH0Q&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_70&otracker=search&fm=organic&iid=0584bf72-20cc-4ac3-ae46-5d0a6bff0fbe.COMG8ZHDZGSZFVUP.SEARCH&ppt=None&ppn=None&ssid=sz94dxcshs0000001663049794727&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/kwb07m80/computer/a/n/x/15ach6-gaming-laptop-lenovo-original-imag9yzy7fxebem3.jpeg?q=70,AMD Ryzen 7 Octa Core Processor16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Warranty + 1 Year Premium Care + 1 Year ADP
64,ASUS TUF Gaming F15 Core i5 10th Gen - (8 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX...,"₹62,990",35 Ratings & 2 Reviews,/asus-tuf-gaming-f15-core-i5-10th-gen-8-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-gtx-1650-144-hz-fx506lh-hn310w-laptop/p/itm2aff3fc0e3cbb?pid=COMGD6KGRF4CZ2PB&lid=LSTCOMGD6KGRF4CZ2PBXQAHQZ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_71&otracker=search&fm=organic&iid=0584bf72-20cc-4ac3-ae46-5d0a6bff0fbe.COMGD6KGRF4CZ2PB.SEARCH&ppt=None&ppn=None&ssid=sz94dxcshs0000001663049794727&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/l1nwnm80/computer/m/h/h/tuf-gaming-f15-gaming-laptop-asus-original-imagd6kgybdsdmst.jpeg?q=70,Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System1 TB SSD39.62 cm (15.6 inch) Display1 Year On site Manufacturing warranty
65,DELL Core i3 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) Vostro 3510 Thin and Light Laptop,"₹42,600",701 Ratings & 89 Reviews,/dell-core-i3-10th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-vostro-3510-thin-light-laptop/p/itm9ba5f470413d2?pid=COMGBP5FXHE2MXAZ&lid=LSTCOMGBP5FXHE2MXAZ3QISAH&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_72&otracker=search&fm=organic&iid=0584bf72-20cc-4ac3-ae46-5d0a6bff0fbe.COMGBP5FXHE2MXAZ.SEARCH&ppt=None&ppn=None&ssid=sz94dxcshs0000001663049794727&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/kzvlua80/computer/v/k/o/vostro-3510-thin-and-light-laptop-dell-original-imagbscgmx366uhv.jpeg?q=70,Intel Core i3 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 inch) DisplayOffice Home and Student 20211 Year Onsite Warranty
66,ASUS Vivobook 15 Ryzen 3 Dual Core AMD Ryzen™ 3 3250U - (8 GB/512 GB SSD/Windows 11 Home) M515DA-BQ332...,"₹34,990",28 Ratings & 13 Reviews,/asus-vivobook-15-ryzen-3-dual-core-amd-ryzen-3250u-8-gb-512-gb-ssd-windows-11-home-m515da-bq332ws-laptop/p/itmfe7ec0c243072?pid=COMGENRBUHZQZZVW&lid=LSTCOMGENRBUHZQZZVWR2MCNS&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_73&otracker=search&fm=organic&iid=8ead9325-a942-40c9-a442-711d9d06e7f6.COMGENRBUHZQZZVW.SEARCH&ppt=None&ppn=None&ssid=fktmt8y8n40000001663049795935&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/l3khsi80/computer/k/8/y/vivobook-15-m515da-laptop-asus-original-imagenrbgakkmbyb.jpeg?q=70,"AMD Ryzen 3 Dual Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayWindows 11 Home, Microsoft Office Home & Student 2021, 1 Year Mcafee1 Year On site Manufacturing warranty"
67,ASUS Vivobook S14 OLED (2022) Intel EVO Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) S3402ZA-...,"₹74,990",236 Ratings & 44 Reviews,/asus-vivobook-s14-oled-2022-intel-evo-core-i5-12th-gen-16-gb-512-gb-ssd-windows-11-home-s3402za-km501ws-thin-light-laptop/p/itmb9d5c1df6f0c4?pid=COMGCG2GXUAAMYJF&lid=LSTCOMGCG2GXUAAMYJFOJKKYY&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_74&otracker=search&fm=organic&iid=8ead9325-a942-40c9-a442-711d9d06e7f6.COMGCG2GXUAAMYJF.SEARCH&ppt=None&ppn=None&ssid=fktmt8y8n40000001663049795935&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/l2urv680/computer/a/v/k/-original-image333jzhyzhyt.jpeg?q=70,Intel Core i5 Processor (12th Gen)16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 Inch) Display1 Year Onsite Warranty
68,ASUS TUF Gaming A17 Ryzen 7 Octa Core 4800H - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA G...,"₹79,990",398 Ratings & 58 Reviews,/asus-tuf-gaming-a17-ryzen-7-octa-core-4800h-16-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-fa706ic-hx003t-laptop/p/itmccc79bbd17e07?pid=COMG8N5PFPCX9Z3J&lid=LSTCOMG8N5PFPCX9Z3JGKCEFC&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_75&otracker=search&fm=organic&iid=8ead9325-a942-40c9-a442-711d9d06e7f6.COMG8N5PFPCX9Z3J.SEARCH&ppt=None&ppn=None&ssid=fktmt8y8n40000001663049795935&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/l3rmzrk0/computer/z/2/c/-original-imagetjyhhtrtkdg.jpeg?q=70,AMD Ryzen 7 Octa Core Processor16 GB DDR4 RAMWindows 10 Operating System512 GB SSD43.94 cm (17.3 inch) Display1 Year Onsite Warranty
69,DELL Inspiron Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) Inspiron 3511 Thin and Light Laptop,"₹39,490",296 Ratings & 27 Reviews,/dell-inspiron-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-3511-thin-light-laptop/p/itmcc4420f399faf?pid=COMG9NYDK7VGYKU4&lid=LSTCOMG9NYDK7VGYKU4N0GKFO&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_76&otracker=search&fm=organic&iid=8ead9325-a942-40c9-a442-711d9d06e7f6.COMG9NYDK7VGYKU4.SEARCH&ppt=None&ppn=None&ssid=fktmt8y8n40000001663049795935&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/krdtlzk0/computer/l/k/r/na-laptop-dell-original-imag57f9psmfjcxs.jpeg?q=70,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System256 GB SSD38.0 cm (14.96 Inch) Display1 Year Onsite Warranty
70,DELL Inspiron Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 5410 2 in 1 Laptop,"₹76,990",42 Ratings & 3 Reviews,/dell-inspiron-core-i5-11th-gen-16-gb-512-gb-ssd-windows-11-home-5410-2-1-laptop/p/itm73b71e2dbb41c?pid=COMG9ETA9GRZQ9XY&lid=LSTCOMG9ETA9GRZQ9XYIORM3I&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_77&otracker=search&fm=organic&iid=8ead9325-a942-40c9-a442-711d9d06e7f6.COMG9ETA9GRZQ9XY.SEARCH&ppt=None&ppn=None&ssid=fktmt8y8n40000001663049795935&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/kqb8pzk0/computer/d/j/c/na-2-in-1-laptop-dell-original-imag4dy68bwtg8j9.jpeg?q=70,Intel Core i5 Processor (11th Gen)16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 inch) Touchscreen Display1 Year Onsite Warranty
71,DELL Inspiron Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3515 Notebook,"₹37,800",16 Ratings & 2 Reviews,/dell-inspiron-ryzen-3-dual-core-3250u-8-gb-512-gb-ssd-windows-11-home-3515-notebook/p/itmd6bf37ed6662a?pid=COMGD436FBZYMZRS&lid=LSTCOMGD436FBZYMZRSSJHVWU&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_79&otracker=search&fm=organic&iid=8ead9325-a942-40c9-a442-711d9d06e7f6.COMGD436FBZYMZRS.SEARCH&ppt=None&ppn=None&ssid=fktmt8y8n40000001663049795935&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/l1mh7rk0/computer/z/t/0/inspiron-3515-notebook-dell-original-imagd5jzfjyuze5g.jpeg?q=70,AMD Ryzen 3 Dual Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty
72,"DELL Vostro Core i3 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) Vostro 3510, X9K0T Thin and ...","₹42,090",701 Ratings & 89 Reviews,/dell-vostro-core-i3-10th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-3510-x9k0t-thin-light-laptop/p/itmdb0953094ba84?pid=COMGBP5FEFEWGNZZ&lid=LSTCOMGBP5FEFEWGNZZAMVCPR&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_80&otracker=search&fm=organic&iid=8ead9325-a942-40c9-a442-711d9d06e7f6.COMGBP5FEFEWGNZZ.SEARCH&ppt=None&ppn=None&ssid=fktmt8y8n40000001663049795935&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/l13whow0/computer/s/e/r/-original-imagcr7j9zvqpjeq.jpeg?q=70,Intel Core i3 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home & Student 20211 Year Onsite Warranty
73,Lenovo Ideapad Gaming 3 Core i5 11th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 11 Home/4 GB Graphics/NV...,"₹70,490",11 Ratings & 0 Reviews,/lenovo-ideapad-gaming-3-core-i5-11th-gen-16-gb-1-tb-hdd-256-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-120-hz-15ihu6-laptop/p/itm862099f931fb1?pid=COMGEMAYVEKWBVZB&lid=LSTCOMGEMAYVEKWBVZBCAMZTA&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_81&otracker=search&fm=organic&iid=8ead9325-a942-40c9-a442-711d9d06e7f6.COMGEMAYVEKWBVZB.SEARCH&ppt=None&ppn=None&ssid=fktmt8y8n40000001663049795935&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/kynb6vk0/computer/k/j/a/-original-imagaufne7h4hgbz.jpeg?q=70,Intel Core i5 Processor (11th Gen)16 GB DDR4 RAM64 bit Windows 11 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home & Student 20211 Year Carry-in Warranty
74,DELL Inspiron Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3511 Thin and Light Laptop,"₹60,490",62 Ratings & 10 Reviews,/dell-inspiron-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-3511-thin-light-laptop/p/itmb03137e77afe7?pid=COMG9NYD3C9ZVGPX&lid=LSTCOMG9NYD3C9ZVGPXOWM0H2&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_4_82&otracker=search&fm=organic&iid=8ead9325-a942-40c9-a442-711d9d06e7f6.COMG9NYD3C9ZVGPX.SEARCH&ppt=None&ppn=None&ssid=fktmt8y8n40000001663049795935&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/krdtlzk0/computer/l/k/r/na-laptop-dell-original-imag57f9psmfjcxs.jpeg?q=70,Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty
